Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
Reactome_2022,RUNX3 Regulates NOTCH Signaling R-HSA-8941856,1/14,0.0677909321684321,0.1760613418187337,0,0,15.452214452214452,41.58695944336839,MAML3
Reactome_2022,Creation Of C4 And C2 Activators R-HSA-166786,1/14,0.0677909321684321,0.1760613418187337,0,0,15.452214452214452,41.58695944336839,FCN1
Reactome_2022,Repression Of WNT Target Genes R-HSA-4641265,1/14,0.0677909321684321,0.1760613418187337,0,0,15.452214452214452,41.58695944336839,CTBP2
Reactome_2022,Opioid Signaling R-HSA-111885,2/88,0.071834354272908,0.1823762548913826,0,0,4.701945894636925,12.382068798517093,GNAQ;PLCB1
Reactome_2022,Synthesis Of Prostaglandins (PG) And Thromboxanes (TX) R-HSA-2162123,1/15,0.0724552331756038,0.1823762548913826,0,0,14.347763347763347,37.6598138369901,TBXAS1
Reactome_2022,TRAF3-dependent IRF Activation Pathway R-HSA-918233,1/15,0.0724552331756038,0.1823762548913826,0,0,14.347763347763347,37.6598138369901,TRIM25
Reactome_2022,Prolactin Receptor Signaling R-HSA-1170546,1/15,0.0724552331756038,0.1823762548913826,0,0,14.347763347763347,37.6598138369901,JAK2
Reactome_2022,Antimicrobial Peptides R-HSA-6803157,2/89,0.0732536203857354,0.1823762548913826,0,0,4.647665962936899,12.148197603177868,SLC11A1;TLR2
Reactome_2022,ER-Phagosome Pathway R-HSA-1236974,2/89,0.0732536203857354,0.1823762548913826,0,0,4.647665962936899,12.148197603177868,CD36;TLR2
Reactome_2022,Rap1 Signaling R-HSA-392517,1/16,0.0770964289305897,0.1893320465574345,0,0,13.390572390572393,34.31599732708391,RAP1GAP2
Reactome_2022,Regulation Of Gene Expression In Late Stage (Branching Morphogenesis) Pancreatic Bud Precursor Cells R-HSA-210744,1/16,0.0770964289305897,0.1893320465574345,0,0,13.390572390572393,34.31599732708391,MAML3
Reactome_2022,VEGFA-VEGFR2 Pathway R-HSA-4420097,2/93,0.0790200821692442,0.1927449301560621,0,0,4.442475891455484,11.27524039277228,NCF2;CYBB
Reactome_2022,TNF Receptor Superfamily (TNFSF) Members Mediating Non-Canonical NF-kB Pathway R-HSA-5676594,1/17,0.0817146326715556,0.1940722525949447,0,0,12.553030303030305,31.43934295429433,TNFSF13B
Reactome_2022,Platelet Sensitization By LDL R-HSA-432142,1/17,0.0817146326715556,0.1940722525949447,0,0,12.553030303030305,31.43934295429433,PECAM1
Reactome_2022,IL-6-type Cytokine Receptor Ligand Interactions R-HSA-6788467,1/17,0.0817146326715556,0.1940722525949447,0,0,12.553030303030305,31.43934295429433,JAK2
Reactome_2022,Signaling By Cytosolic FGFR1 Fusion Mutants R-HSA-1839117,1/17,0.0817146326715556,0.1940722525949447,0,0,12.553030303030305,31.43934295429433,STAT1
Reactome_2022,Pre-NOTCH Processing In Golgi R-HSA-1912420,1/18,0.0863099571505927,0.2023239904634025,0,0,11.81402257872846,28.942114306609312,NOTCH2
Reactome_2022,Regulation Of Signaling By CBL R-HSA-912631,1/18,0.0863099571505927,0.2023239904634025,0,0,11.81402257872846,28.942114306609312,HCK
Reactome_2022,TNFR2 Non-Canonical NF-kB Pathway R-HSA-5668541,2/100,0.0894369333512961,0.2083015028375349,0,0,4.123698458975427,9.95552171579456,TNFRSF1B;TNFSF13B
Reactome_2022,Signaling By PDGFR In Disease R-HSA-9671555,1/19,0.0908825145361798,0.2103114599202623,0,0,11.15712682379349,26.75688382123247,STAT1
Reactome_2022,Signaling By VEGF R-HSA-194138,2/102,0.0924846891098034,0.212655877507255,0,0,4.040816326530612,9.62002061056518,NCF2;CYBB
Reactome_2022,G Beta:Gamma Signaling Thru PLC Beta R-HSA-418217,1/20,0.0954324164624814,0.2126611255738013,0,0,10.569377990430622,24.83103038927071,PLCB1
Reactome_2022,Chondroitin Sulfate Biosynthesis R-HSA-2022870,1/20,0.0954324164624814,0.2126611255738013,0,0,10.569377990430622,24.83103038927071,VCAN
Reactome_2022,Defective B3GALT6 Causes EDSP2 And SEMDJL1 R-HSA-4420332,1/20,0.0954324164624814,0.2126611255738013,0,0,10.569377990430622,24.83103038927071,VCAN
Reactome_2022,Defective B3GAT3 Causes JDSSDHD R-HSA-3560801,1/20,0.0954324164624814,0.2126611255738013,0,0,10.569377990430622,24.83103038927071,VCAN
Reactome_2022,"Defective B4GALT7 Causes EDS, Progeroid Type R-HSA-3560783",1/20,0.0954324164624814,0.2126611255738013,0,0,10.569377990430622,24.83103038927071,VCAN
Reactome_2022,Presynaptic Function Of Kainate Receptors R-HSA-500657,1/21,0.0999597740324998,0.2186998692468632,0,0,10.04040404040404,23.1229243332888,PLCB1
Reactome_2022,Initial Triggering Of Complement R-HSA-166663,1/21,0.0999597740324998,0.2186998692468632,0,0,10.04040404040404,23.1229243332888,FCN1
Reactome_2022,NOTCH2 Activation And Transmission Of Signal To Nucleus R-HSA-2979096,1/21,0.0999597740324998,0.2186998692468632,0,0,10.04040404040404,23.1229243332888,NOTCH2
Reactome_2022,Response Of Mtb To Phagocytosis R-HSA-9637690,1/22,0.104464697819105,0.2271792524861261,0,0,9.561808561808562,21.59922753970687,RNF213
Reactome_2022,RAF-independent MAPK1/3 Activation R-HSA-112409,1/23,0.1089472978360328,0.2355088294539392,0,0,9.1267217630854,20.232947516534363,JAK2
Reactome_2022,Other Interleukin Signaling R-HSA-449836,1/24,0.113407683581024,0.2380242661206376,0,0,8.729468599033817,19.002011610155247,CSF3R
Reactome_2022,Synthesis Of Very Long-Chain Fatty acyl-CoAs R-HSA-75876,1/24,0.113407683581024,0.2380242661206376,0,0,8.729468599033817,19.002011610155247,ACSL1
Reactome_2022,G-protein Activation R-HSA-202040,1/24,0.113407683581024,0.2380242661206376,0,0,8.729468599033817,19.002011610155247,GNAQ
Reactome_2022,Thromboxane Signaling Thru TP Receptor R-HSA-428930,1/24,0.113407683581024,0.2380242661206376,0,0,8.729468599033817,19.002011610155247,GNAQ
Reactome_2022,Signaling By Erythropoietin R-HSA-9006335,1/24,0.113407683581024,0.2380242661206376,0,0,8.729468599033817,19.002011610155247,JAK2
Reactome_2022,PPARA Activates Gene Expression R-HSA-1989781,2/116,0.1146132582954132,0.2391640823389838,0,0,3.5420694593626925,7.672801780572879,ACSL1;CD36
Reactome_2022,ADP Signaling Thru P2Y Purinoceptor 1 R-HSA-418592,1/25,0.1178459640404217,0.2404174151006658,0,0,8.365319865319865,17.88820673407011,GNAQ
Reactome_2022,TRAF6 Mediated NF-kB Activation R-HSA-933542,1/25,0.1178459640404217,0.2404174151006658,0,0,8.365319865319865,17.88820673407011,TRIM25
Reactome_2022,Regulation Of IFNA/IFNB Signaling R-HSA-912694,1/25,0.1178459640404217,0.2404174151006658,0,0,8.365319865319865,17.88820673407011,STAT1
Reactome_2022,Regulation Of Lipid Metabolism By PPARalpha R-HSA-400206,2/118,0.1178777907834289,0.2404174151006658,0,0,3.480647431386348,7.441996159064892,ACSL1;CD36
Reactome_2022,GAG Synthesis Requires Tetrasaccharide Linker Sequence R-HSA-1971475,1/26,0.1222622476286691,0.2438490132262407,0,0,8.030303030303031,16.876380218002918,VCAN
Reactome_2022,Synthesis Of IP3 And IP4 In Cytosol R-HSA-1855204,1/26,0.1222622476286691,0.2438490132262407,0,0,8.030303030303031,16.876380218002918,PLCB1
Reactome_2022,Platelet Calcium Homeostasis R-HSA-418360,1/26,0.1222622476286691,0.2438490132262407,0,0,8.030303030303031,16.876380218002918,SLC8A1
Reactome_2022,Metal Ion SLC Transporters R-HSA-425410,1/26,0.1222622476286691,0.2438490132262407,0,0,8.030303030303031,16.876380218002918,SLC11A1
Reactome_2022,Metabolism Of Water-Soluble Vitamins And Cofactors R-HSA-196849,2/122,0.1244762469056777,0.2458979318619737,0,0,3.3639455782312924,7.0092528065471456,NAMPT;PARP14
Reactome_2022,Role Of Nef In HIV-1 Replication And Disease Pathogenesis R-HSA-164952,1/27,0.1266566423028266,0.2458979318619737,0,0,7.721056721056721,15.953830010816358,HCK
Reactome_2022,"BMAL1:CLOCK,NPAS2 Activates Circadian Gene Expression R-HSA-1368108",1/27,0.1266566423028266,0.2458979318619737,0,0,7.721056721056721,15.953830010816358,NAMPT
Reactome_2022,Interleukin Receptor SHC Signaling R-HSA-912526,1/27,0.1266566423028266,0.2458979318619737,0,0,7.721056721056721,15.953830010816358,JAK2
Reactome_2022,Diseases Of Metabolism R-HSA-5668914,3/247,0.1266953333139255,0.2458979318619737,0,0,2.491465269562278,5.147292564992776,NOTCH2;VCAN;TBXAS1
Reactome_2022,TRAF6 Mediated IRF7 Activation R-HSA-933541,1/28,0.1310292553948657,0.2502728105690292,0,0,7.434717545828657,15.109834134055738,TRIM25
Reactome_2022,Recycling Pathway Of L1 R-HSA-437239,1/28,0.1310292553948657,0.2502728105690292,0,0,7.434717545828657,15.109834134055738,NUMB
Reactome_2022,Downstream Signal Transduction R-HSA-186763,1/28,0.1310292553948657,0.2502728105690292,0,0,7.434717545828657,15.109834134055738,STAT1
Reactome_2022,Activation Of Kainate Receptors Upon Glutamate Binding R-HSA-451326,1/29,0.13538019382269,0.257222368263111,0,0,7.1688311688311686,14.335283778329618,PLCB1
Reactome_2022,Translation Of Structural Proteins R-HSA-9683701,1/30,0.1397095639188418,0.2626830863265724,0,0,6.921281783350749,13.622394510819325,PARP14
Reactome_2022,FGFR1 Mutant Receptor Activation R-HSA-1839124,1/30,0.1397095639188418,0.2626830863265724,0,0,6.921281783350749,13.622394510819325,STAT1
Reactome_2022,Activated NOTCH1 Transmits Signal To Nucleus R-HSA-2122948,1/31,0.1440174715013112,0.2679912742885224,0,0,6.69023569023569,12.964476920040203,NUMB
Reactome_2022,Downregulation Of SMAD2/3:SMAD4 Transcriptional Activity R-HSA-2173795,1/31,0.1440174715013112,0.2679912742885224,0,0,6.69023569023569,12.964476920040203,STAT1
Reactome_2022,Cell Surface Interactions At Vascular Wall R-HSA-202733,2/134,0.1447722616002044,0.2680142894239681,0,0,3.0562770562770565,5.906540809205433,JAML;PECAM1
Reactome_2022,Factors Involved In Megakaryocyte Development And Platelet Production R-HSA-983231,2/136,0.1482203237770773,0.2690339292370152,0,0,3.010356381358513,5.746937220227204,DOCK5;JAK2
Reactome_2022,G-protein Beta:Gamma Signaling R-HSA-397795,1/32,0.1483040219339779,0.2690339292370152,0,0,6.474095796676441,12.355752978101908,PLCB1
Reactome_2022,Thrombin Signaling Thru Proteinase Activated Receptors (PARs) R-HSA-456926,1/32,0.1483040219339779,0.2690339292370152,0,0,6.474095796676441,12.355752978101908,GNAQ
Reactome_2022,RAF Activation R-HSA-5673000,1/32,0.1483040219339779,0.2690339292370152,0,0,6.474095796676441,12.355752978101908,JAK2
Reactome_2022,RHO GTPase Effectors R-HSA-195258,3/269,0.1519225071318246,0.272661012470215,0,0,2.2828462909851948,4.3017606451913055,NCF2;CYBB;SRGAP2
Reactome_2022,Signal Amplification R-HSA-392518,1/33,0.152569319997184,0.272661012470215,0,0,6.271464646464646,11.79120788980768,GNAQ
Reactome_2022,Signaling By WNT In Cancer R-HSA-4791275,1/33,0.152569319997184,0.272661012470215,0,0,6.271464646464646,11.79120788980768,CTBP2
Reactome_2022,Metabolic Disorders Of Biological Oxidation Enzymes R-HSA-5579029,1/34,0.1568134700259566,0.2788653333959129,0,0,6.081114172023263,11.266469699963473,TBXAS1
Reactome_2022,Diseases Of Glycosylation R-HSA-3781865,2/143,0.1604167144707384,0.2822048730800212,0,0,2.859892893327544,5.233547895270227,NOTCH2;VCAN
Reactome_2022,Nucleotide Catabolism R-HSA-8956319,1/35,0.1610365757741949,0.2822048730800212,0,0,5.901960784313726,10.777710825180796,DPYD
Reactome_2022,Beta Defensins R-HSA-1461957,1/35,0.1610365757741949,0.2822048730800212,0,0,5.901960784313726,10.777710825180796,TLR2
Reactome_2022,Signaling By FGFR1 In Disease R-HSA-5655302,1/36,0.165238740567014,0.2881699775105897,0,0,5.733044733044733,10.321566994169176,STAT1
Reactome_2022,FLT3 Signaling R-HSA-9607240,1/37,0.1694200671801256,0.2912411631048826,0,0,5.57351290684624,9.895070145641316,HCK
Reactome_2022,Fatty acyl-CoA Biosynthesis R-HSA-75105,1/37,0.1694200671801256,0.2912411631048826,0,0,5.57351290684624,9.895070145641316,ACSL1
Reactome_2022,Cooperation Of PDCL (PhLP1) And TRiC/CCT In G-protein Beta Folding R-HSA-6814122,1/37,0.1694200671801256,0.2912411631048826,0,0,5.57351290684624,9.895070145641316,GNAQ
Reactome_2022,Signaling By RAF1 Mutants R-HSA-9656223,1/38,0.1735806579316256,0.2955783844967776,0,0,5.422604422604422,9.495592558231127,JAK2
Reactome_2022,FCGR3A-mediated IL10 Synthesis R-HSA-9664323,1/38,0.1735806579316256,0.2955783844967776,0,0,5.422604422604422,9.495592558231127,HCK
Reactome_2022,Ovarian Tumor Domain Proteases R-HSA-5689896,1/39,0.1777206145684703,0.2997997283141018,0,0,5.279638490164806,9.12080010262218,TRIM25
Reactome_2022,RHOU GTPase Cycle R-HSA-9013420,1/39,0.1777206145684703,0.2997997283141018,0,0,5.279638490164806,9.12080010262218,SRGAP2
Reactome_2022,Extracellular Matrix Organization R-HSA-1474244,3/291,0.178599493658398,0.2998810102822404,0,0,2.1060996563573884,3.6279871614227193,VCAN;PECAM1;CTSS
Reactome_2022,Diseases Associated With Glycosaminoglycan Metabolism R-HSA-3560782,1/40,0.1818400384456406,0.3039085827725754,0,0,5.144004144004144,8.768612919919887,VCAN
Reactome_2022,Influenza Infection R-HSA-168255,2/157,0.1853177460113514,0.3051090452341562,0,0,2.599736668861093,4.382332898174394,EIF2AK2;ISG15
Reactome_2022,Paradoxical Activation Of RAF Signaling By Kinase Inactive BRAF R-HSA-6802955,1/41,0.1859390303366049,0.3051090452341562,0,0,5.015151515151516,8.43717221072756,JAK2
Reactome_2022,Binding And Uptake Of Ligands By Scavenger Receptors R-HSA-2173782,1/41,0.1859390303366049,0.3051090452341562,0,0,5.015151515151516,8.43717221072756,CD36
Reactome_2022,Regulation Of Beta-Cell Development R-HSA-186712,1/41,0.1859390303366049,0.3051090452341562,0,0,5.015151515151516,8.43717221072756,MAML3
Reactome_2022,RHOF GTPase Cycle R-HSA-9035034,1/42,0.1900176905858975,0.3089927310878783,0,0,4.892584380389258,8.124812043283224,SRGAP2
Reactome_2022,RND1 GTPase Cycle R-HSA-9696273,1/42,0.1900176905858975,0.3089927310878783,0,0,4.892584380389258,8.124812043283224,EPSTI1
Reactome_2022,Defensins R-HSA-1461973,1/43,0.1940761190078197,0.3141770357032418,0,0,4.775853775853776,7.830035336967146,TLR2
Reactome_2022,Sphingolipid De Novo Biosynthesis R-HSA-1660661,1/44,0.1981144149654997,0.317483955094507,0,0,4.664552501761804,7.551493311263548,SPTLC2
Reactome_2022,Interleukin-12 Signaling R-HSA-9020591,1/44,0.1981144149654997,0.317483955094507,0,0,4.664552501761804,7.551493311263548,JAK2
Reactome_2022,Antigen Processing: Ubiquitination And Proteasome Degradation R-HSA-983168,3/307,0.1987572682863118,0.317483955094507,0,0,1.9936245252306024,3.2210412428282726,RNF213;ATG7;RNF130
Reactome_2022,Interleukin-10 Signaling R-HSA-6783783,1/45,0.2021326772791743,0.3214532885364843,0,0,4.558310376492194,7.287967841732019,TNFRSF1B
Reactome_2022,Cyclin D Associated Events In G1 R-HSA-69231,1/47,0.2101094941683413,0.3326733657665404,0,0,4.359683794466403,6.801658146757973,JAK2
Reactome_2022,Vesicle-mediated Transport R-HSA-5653656,5/637,0.213963398511886,0.3335965495795173,0,0,1.6045969353764158,2.474208747672569,GRK3;DENND1A;CD36;SBF2;RIN2
Reactome_2022,Inositol Phosphate Metabolism R-HSA-1483249,1/48,0.2140682440880332,0.3335965495795173,0,0,4.266709649688373,6.576964036635908,PLCB1
Reactome_2022,NOTCH1 Intracellular Domain Regulates Transcription R-HSA-2122947,1/48,0.2140682440880332,0.3335965495795173,0,0,4.266709649688373,6.576964036635908,MAML3
Reactome_2022,Fatty Acid Metabolism R-HSA-8978868,2/173,0.2143889182893297,0.3335965495795173,0,0,2.3545769184866927,3.625962602367801,ACSL1;TBXAS1
Reactome_2022,RMTs Methylate Histone Arginines R-HSA-3214858,1/49,0.21800735103248,0.3377710460202802,0,0,4.177609427609427,6.363445371866637,JAK2
Reactome_2022,Chondroitin Sulfate/Dermatan Sulfate Metabolism R-HSA-1793185,1/50,0.2219269115603851,0.3409175109502086,0,0,4.092145949288806,6.1603458876211565,VCAN
Reactome_2022,Ion Homeostasis R-HSA-5578775,1/50,0.2219269115603851,0.3409175109502086,0,0,4.092145949288806,6.1603458876211565,SLC8A1
Reactome_2022,Synthesis Of PIPs At Plasma Membrane R-HSA-1660499,1/51,0.2258270216564654,0.3439812439577385,0,0,4.01010101010101,5.966974015935645,SBF2
Reactome_2022,Transcriptional Activity Of SMAD2/SMAD3:SMAD4 Heterotrimer R-HSA-2173793,1/51,0.2258270216564654,0.3439812439577385,0,0,4.01010101010101,5.966974015935645,STAT1
Reactome_2022,SARS-CoV-1 Infection R-HSA-9678108,1/52,0.2297077768169888,0.3455187809622207,0,0,3.9312735195088138,5.782696221966044,PARP14
Reactome_2022,Signaling By Non-Receptor Tyrosine Kinases R-HSA-9006927,1/52,0.2297077768169888,0.3455187809622207,0,0,3.9312735195088138,5.782696221966044,LRRK2
Reactome_2022,Signaling By PDGF R-HSA-186797,1/52,0.2297077768169888,0.3455187809622207,0,0,3.9312735195088138,5.782696221966044,STAT1
Reactome_2022,Cellular Response To Chemical Stress R-HSA-9711123,2/182,0.2309319721381435,0.345918846231825,0,0,2.235827664399093,3.276900805609977,NCF2;CYBB
Reactome_2022,Heparan Sulfate/Heparin (HS-GAG) Metabolism R-HSA-1638091,1/53,0.233569272224541,0.3469897418644417,0,0,3.8554778554778553,5.606931137649977,VCAN
Reactome_2022,Ion Transport By P-type ATPases R-HSA-936837,1/53,0.233569272224541,0.3469897418644417,0,0,3.8554778554778553,5.606931137649977,ATP11A
Reactome_2022,Signaling By Receptor Tyrosine Kinases R-HSA-9006934,4/496,0.236450460907206,0.3498303950307433,0,0,1.6436314363143631,2.3701437507116845,NCF2;STAT1;CYBB;JAK2
Reactome_2022,Metabolism Of Vitamins And Cofactors R-HSA-196854,2/186,0.2383134061741662,0.3511475086892816,0,0,2.186779059449867,3.136209947287738,NAMPT;PARP14
Reactome_2022,Complement Cascade R-HSA-166658,1/55,0.2412348616553018,0.3511523591030804,0,0,3.7123082678638233,5.278844037828421,FCN1
Reactome_2022,Signaling By ALK Fusions And Activated Point Mutants R-HSA-9725370,1/55,0.2412348616553018,0.3511523591030804,0,0,3.7123082678638233,5.278844037828421,RNF213
Reactome_2022,ECM Proteoglycans R-HSA-3000178,1/55,0.2412348616553018,0.3511523591030804,0,0,3.7123082678638233,5.278844037828421,VCAN
Reactome_2022,Assembly Of Collagen Fibrils And Other Multimeric Structures R-HSA-2022090,1/57,0.2488245414130006,0.3593026378003728,0,0,3.5793650793650795,4.978922896997587,CTSS
Reactome_2022,NRAGE Signals Death Thru JNK R-HSA-193648,1/57,0.2488245414130006,0.3593026378003728,0,0,3.5793650793650795,4.978922896997587,FGD4
Reactome_2022,Late SARS-CoV-2 Infection Events R-HSA-9772573,1/58,0.2525911479606718,0.3618468429119147,0,0,3.5163919900762006,4.8384959983786695,PARP14
Reactome_2022,Constitutive Signaling By NOTCH1 HD+PEST Domain Mutants R-HSA-2894862,1/58,0.2525911479606718,0.3618468429119147,0,0,3.5163919900762006,4.8384959983786695,MAML3
Reactome_2022,Arachidonic Acid Metabolism R-HSA-2142753,1/59,0.256339055642632,0.3628956826940791,0,0,3.4555903866248694,4.703937185372145,TBXAS1
Reactome_2022,Transcriptional Regulation Of Granulopoiesis R-HSA-9616222,1/59,0.256339055642632,0.3628956826940791,0,0,3.4555903866248694,4.703937185372145,CSF3R
Reactome_2022,Degradation Of GLI1 By Proteasome R-HSA-5610780,1/59,0.256339055642632,0.3628956826940791,0,0,3.4555903866248694,4.703937185372145,NUMB
Reactome_2022,FCGR3A-mediated Phagocytosis R-HSA-9664422,1/60,0.2600683562676618,0.36673701801807,0,0,3.396849854476973,4.574913980988086,HCK
Reactome_2022,Ca2+ Pathway R-HSA-4086398,1/61,0.2637791413086752,0.3690863178776425,0,0,3.34006734006734,4.451117734093463,PLCB1
Reactome_2022,Signaling By FGFR In Disease R-HSA-1226099,1/61,0.2637791413086752,0.3690863178776425,0,0,3.34006734006734,4.451117734093463,STAT1
Reactome_2022,Cytochrome P450 - Arranged By Substrate Type R-HSA-211897,1/65,0.2784389392137884,0.3880944287883305,0,0,3.1306818181818183,4.00275356439037,TBXAS1
Reactome_2022,Integrin Cell Surface Interactions R-HSA-216083,1/66,0.2820585025763683,0.3916273824233421,0,0,3.0823620823620823,3.9011631304837175,PECAM1
Reactome_2022,Sensory Processing Of Sound By Inner Hair Cells Of Cochlea R-HSA-9662360,1/67,0.2856600898087258,0.3947022955786136,0,0,3.0355065809611266,3.8033460819667058,CTBP2
Reactome_2022,G Alpha (Q) Signaling Events R-HSA-416476,2/212,0.2864598377883567,0.3947022955786136,0,0,1.913508260447036,2.392185621773637,GNAQ;PLCB1
Reactome_2022,RHOB GTPase Cycle R-HSA-9013026,1/69,0.2928096888806698,0.3973845777666233,0,0,2.9459298871063577,3.6182865561027495,ARHGAP26
Reactome_2022,Interleukin-17 Signaling R-HSA-448424,1/69,0.2928096888806698,0.3973845777666233,0,0,2.9459298871063577,3.6182865561027495,IL17RA
Reactome_2022,Circadian Clock R-HSA-400253,1/69,0.2928096888806698,0.3973845777666233,0,0,2.9459298871063577,3.6182865561027495,NAMPT
Reactome_2022,Diseases Associated With O-glycosylation Of Proteins R-HSA-3906995,1/69,0.2928096888806698,0.3973845777666233,0,0,2.9459298871063577,3.6182865561027495,NOTCH2
Reactome_2022,Regulation Of RUNX2 Expression And Activity R-HSA-8939902,1/72,0.3034014618596549,0.4089934873678857,0,0,2.821027173139849,3.3646345783285243,STAT1
Reactome_2022,Metabolism Of Lipids R-HSA-556833,5/732,0.3036295141678486,0.4089934873678857,0,0,1.3880402519365815,1.6544704477573535,SPTLC2;ACSL1;TBXAS1;CD36;SBF2
Reactome_2022,RHOC GTPase Cycle R-HSA-9013106,1/73,0.3068970331118836,0.4118581001984758,0,0,2.781705948372615,3.2858706369655613,ARHGAP26
Reactome_2022,RHOG GTPase Cycle R-HSA-9013408,1/74,0.3103752378928968,0.4134518851636005,0,0,2.74346201743462,3.209777224050686,DOCK5
Reactome_2022,"Cell Death Signaling Via NRAGE, NRIF And NADE R-HSA-204998",1/74,0.3103752378928968,0.4134518851636005,0,0,2.74346201743462,3.209777224050686,FGD4
Reactome_2022,Sensory Processing Of Sound R-HSA-9659379,1/75,0.3138361616484454,0.4165251998348853,0,0,2.7062517062517064,3.1362323637249645,CTBP2
Reactome_2022,G Alpha (12/13) Signaling Events R-HSA-416482,1/78,0.3241160944299128,0.4285930772498115,0,0,2.600419782237964,2.929772078325152,FGD4
Reactome_2022,Metabolism R-HSA-1430728,12/2049,0.326150850321427,0.4297096969563326,0,0,1.1958093452938814,1.3397791385881197,VCAN;SPTLC2;ACSL1;GNAQ;KYNU;NAMPT;TBXAS1;DPYD;CD36;PARP14;PLCB1;SBF2
Reactome_2022,PI Metabolism R-HSA-1483255,1/82,0.3375858460637784,0.4431581470146327,0,0,2.471505175208879,2.6838950656014107,SBF2
Reactome_2022,Transcriptional Regulation Of White Adipocyte Differentiation R-HSA-381340,1/84,0.3442207165268205,0.4486053381450622,0,0,2.4117074358038213,2.572018957842433,CD36
Reactome_2022,Degradation Of Beta-Catenin By Destruction Complex R-HSA-195253,1/84,0.3442207165268205,0.4486053381450622,0,0,2.4117074358038213,2.572018957842433,CTBP2
Reactome_2022,Hedgehog On State R-HSA-5632684,1/85,0.3475134368660721,0.4512674485922735,0,0,2.382876382876383,2.5185858334956643,NUMB
Reactome_2022,SLC-mediated Transmembrane Transport R-HSA-425407,2/247,0.3507072003468257,0.4516894136542558,0,0,1.637234485630987,1.7155001728456134,SLC11A1;SLC8A1
Reactome_2022,"Transport Of Bile Salts And Organic Acids, Metal Ions And Amine Compounds R-HSA-425366",1/86,0.3507897886854045,0.4516894136542558,0,0,2.354723707664884,2.46673350535558,SLC11A1
Reactome_2022,Membrane Trafficking R-HSA-199991,4/599,0.3515920366671631,0.4516894136542558,0,0,1.351890756302521,1.41310945592536,GRK3;DENND1A;SBF2;RIN2
Reactome_2022,Fcgamma Receptor (FCGR) Dependent Phagocytosis R-HSA-2029480,1/87,0.3540498524990138,0.4532340310359715,0,0,2.327225745830397,2.4163993335324085,HCK
